Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
gL,16.0,gL_1,7.5,0.357916666667,0.0
gL,16.0,gL_1,8.5,0.201041666667,0.0
gL,16.0,gL_1,9.5,0.115625,0.0
gL,16.0,gL_1,10.5,0.0641666666667,0.0
gL,16.0,gL_1,11.5,0.0347916666667,0.0
gL,16.0,gL_1,12.5,0.0191666666667,0.0
gL,16.0,gL_1,13.5,0.00708333333334,0.0
gL,16.0,gL_1,14.5,0.00333333333334,0.0
gL,17.0,gL_1,0.5,99.5804166667,114.413333333
gL,17.0,gL_1,1.5,93.4147916667,104.904166667
gL,17.0,gL_1,2.5,86.394375,94.175
gL,17.0,gL_1,3.5,76.1904166667,79.6366666667
gL,17.0,gL_1,4.5,47.791875,46.2683333333
gL,17.0,gL_1,5.5,2.07208333333,0.802499999999
gL,17.0,gL_1,6.5,0.830625,0.125833333333
gL,17.0,gL_1,7.5,0.357916666667,0.0
gL,17.0,gL_1,8.5,0.201041666667,0.0
gL,17.0,gL_1,9.5,0.115625,0.0
gL,17.0,gL_1,10.5,0.0641666666667,0.0
gL,17.0,gL_1,11.5,0.0347916666667,0.0
gL,17.0,gL_1,12.5,0.0191666666667,0.0
gL,17.0,gL_1,13.5,0.00708333333334,0.0
gL,17.0,gL_1,14.5,0.00333333333334,0.0
gL,18.0,gL_1,0.5,104.06875,118.333333333
gL,18.0,gL_1,1.5,98.465625,109.48
gL,18.0,gL_1,2.5,92.304375,99.9733333333
gL,18.0,gL_1,3.5,82.9316666667,86.4875
gL,18.0,gL_1,4.5,57.6514583333,56.6875
gL,18.0,gL_1,5.5,9.85104166667,7.98083333334
gL,18.0,gL_1,6.5,1.0625,0.313333333333
gL,18.0,gL_1,7.5,0.357916666667,0.0
gL,18.0,gL_1,8.5,0.201041666667,0.0
gL,18.0,gL_1,9.5,0.115625,0.0
gL,18.0,gL_1,10.5,0.0641666666667,0.0
gL,18.0,gL_1,11.5,0.0347916666667,0.0
gL,18.0,gL_1,12.5,0.0191666666667,0.0
gL,18.0,gL_1,13.5,0.00708333333334,0.0
gL,18.0,gL_1,14.5,0.00333333333334,0.0
gL,19.0,gL_1,0.5,108.335833333,121.876666667
gL,19.0,gL_1,1.5,103.051041667,113.461666667
gL,19.0,gL_1,2.5,97.3908333333,104.581666667
gL,19.0,gL_1,3.5,88.606875,92.095
gL,19.0,gL_1,4.5,63.2366666667,62.2258333333
gL,19.0,gL_1,5.5,16.3433333333,14.3666666667
gL,19.0,gL_1,6.5,2.10020833334,1.13166666667
gL,19.0,gL_1,7.5,0.357916666667,0.0
gL,19.0,gL_1,8.5,0.201041666667,0.0
gL,19.0,gL_1,9.5,0.115625,0.0
gL,19.0,gL_1,10.5,0.0641666666667,0.0
gL,19.0,gL_1,11.5,0.0347916666667,0.0
gL,19.0,gL_1,12.5,0.0191666666667,0.0
gL,19.0,gL_1,13.5,0.00708333333334,0.0
gL,19.0,gL_1,14.5,0.00333333333334,0.0
gL,20.0,gL_1,0.5,112.341666667,125.140833333
gL,20.0,gL_1,1.5,107.467083333,117.195
gL,20.0,gL_1,2.5,102.274166667,108.810833333
gL,20.0,gL_1,3.5,94.1183333333,97.1941666667
gL,20.0,gL_1,4.5,67.798125,66.7383333333
gL,20.0,gL_1,5.5,18.2541666667,16.3141666667
gL,20.0,gL_1,6.5,1.96625,1.12166666667
gL,20.0,gL_1,7.5,0.357916666667,0.0
gL,20.0,gL_1,8.5,0.201041666667,0.0
gL,20.0,gL_1,9.5,0.115625,0.0
gL,20.0,gL_1,10.5,0.0641666666667,0.0
gL,20.0,gL_1,11.5,0.0347916666667,0.0
gL,20.0,gL_1,12.5,0.0191666666667,0.0
gL,20.0,gL_1,13.5,0.00708333333334,0.0
gL,20.0,gL_1,14.5,0.00333333333334,0.0
gL,21.0,gL_1,0.5,116.240208333,128.146666667
gL,21.0,gL_1,1.5,111.60375,120.61
gL,21.0,gL_1,2.5,106.866875,112.755833333
gL,21.0,gL_1,3.5,99.118125,101.621666667
gL,21.0,gL_1,4.5,72.2008333333,70.7866666667
gL,21.0,gL_1,5.5,19.7714583333,17.8116666667
gL,21.0,gL_1,6.5,3.36770833334,2.40083333333
gL,21.0,gL_1,7.5,0.357916666667,0.0
gL,21.0,gL_1,8.5,0.201041666667,0.0
gL,21.0,gL_1,9.5,0.115625,0.0
gL,21.0,gL_1,10.5,0.0641666666667,0.0
gL,21.0,gL_1,11.5,0.0347916666667,0.0
gL,21.0,gL_1,12.5,0.0191666666667,0.0
gL,21.0,gL_1,13.5,0.00708333333334,0.0
gL,21.0,gL_1,14.5,0.00333333333334,0.0
gL,22.0,gL_1,0.5,119.888958333,130.7775
gL,22.0,gL_1,1.5,115.576041667,123.640833333
gL,22.0,gL_1,2.5,111.111666667,116.158333333
gL,22.0,gL_1,3.5,103.641458333,105.4175
gL,22.0,gL_1,4.5,76.121875,74.3158333333
gL,22.0,gL_1,5.5,22.9722916667,20.7591666667
gL,22.0,gL_1,6.5,11.015625,9.335
gL,22.0,gL_1,7.5,0.357916666667,0.0
gL,22.0,gL_1,8.5,0.201041666667,0.0
gL,22.0,gL_1,9.5,0.115625,0.0
gL,22.0,gL_1,10.5,0.0641666666667,0.0
gL,22.0,gL_1,11.5,0.0347916666667,0.0
gL,22.0,gL_1,12.5,0.0191666666667,0.0
gL,22.0,gL_1,13.5,0.00708333333334,0.0
gL,22.0,gL_1,14.5,0.00333333333334,0.0
gL,23.0,gL_1,0.5,123.509791667,133.403333333
gL,23.0,gL_1,1.5,119.392291667,126.540833333
gL,23.0,gL_1,2.5,115.099583333,119.255
gL,23.0,gL_1,3.5,107.98375,108.876666667
gL,23.0,gL_1,4.5,79.72375,77.3608333334
gL,23.0,gL_1,5.5,24.2825,21.9716666667
gL,23.0,gL_1,6.5,11.906875,10.2441666667
gL,23.0,gL_1,7.5,0.357916666667,0.0
gL,23.0,gL_1,8.5,0.201041666667,0.0
gL,23.0,gL_1,9.5,0.115625,0.0
gL,23.0,gL_1,10.5,0.0641666666667,0.0
gL,23.0,gL_1,11.5,0.0347916666667,0.0
gL,23.0,gL_1,12.5,0.0191666666667,0.0
gL,23.0,gL_1,13.5,0.00708333333334,0.0
gL,23.0,gL_1,14.5,0.00333333333334,0.0
gL,24.0,gL_1,0.5,126.869791667,135.654166667
gL,24.0,gL_1,1.5,122.997291667,128.95
gL,24.0,gL_1,2.5,119.02,122.1525
gL,24.0,gL_1,3.5,111.985208333,112.0
