Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
gL,24.0,gL_1,2.5,1.008125,0.0
gL,24.0,gL_1,3.5,0.573333333333,0.0
gL,24.0,gL_1,4.5,0.310208333333,0.0
gL,24.0,gL_1,5.5,0.169166666667,0.0
gL,24.0,gL_1,6.5,0.0825000000001,0.0
gL,24.0,gL_1,7.5,0.036875,0.0
gL,24.0,gL_1,8.5,0.0135416666667,0.0
gL,24.0,gL_1,9.5,0.00270833333334,0.0
gL,24.0,gL_1,10.5,0.0,0.0
gL,24.0,gL_1,11.5,0.0,0.0
gL,24.0,gL_1,12.5,0.0,0.0
gL,24.0,gL_1,13.5,0.0,0.0
gL,24.0,gL_1,14.5,0.0,0.0
gL,25.0,gL_1,0.5,8.70979166668,2.48416666667
gL,25.0,gL_1,1.5,1.89458333333,0.04
gL,25.0,gL_1,2.5,1.008125,0.0
gL,25.0,gL_1,3.5,0.573333333333,0.0
gL,25.0,gL_1,4.5,0.310208333333,0.0
gL,25.0,gL_1,5.5,0.169166666667,0.0
gL,25.0,gL_1,6.5,0.0825000000001,0.0
gL,25.0,gL_1,7.5,0.036875,0.0
gL,25.0,gL_1,8.5,0.0135416666667,0.0
gL,25.0,gL_1,9.5,0.00270833333334,0.0
gL,25.0,gL_1,10.5,0.0,0.0
gL,25.0,gL_1,11.5,0.0,0.0
gL,25.0,gL_1,12.5,0.0,0.0
gL,25.0,gL_1,13.5,0.0,0.0
gL,25.0,gL_1,14.5,0.0,0.0
gL,26.0,gL_1,0.5,9.19770833333,2.99833333334
gL,26.0,gL_1,1.5,1.89375,0.0416666666667
gL,26.0,gL_1,2.5,1.008125,0.0
gL,26.0,gL_1,3.5,0.573333333333,0.0
gL,26.0,gL_1,4.5,0.310208333333,0.0
gL,26.0,gL_1,5.5,0.169166666667,0.0
gL,26.0,gL_1,6.5,0.0825000000001,0.0
gL,26.0,gL_1,7.5,0.036875,0.0
gL,26.0,gL_1,8.5,0.0135416666667,0.0
gL,26.0,gL_1,9.5,0.00270833333334,0.0
gL,26.0,gL_1,10.5,0.0,0.0
